Timestamp,SlideEvent,Data,Gaze.X,Gaze.Y,Fixation.X,Fixation.Y,Fixation.Start,Fixation.End,Fixation.Duration
653814,,Id:M;X:737;Y:740,,,,,,,
653839,,Id:M;X:738;Y:737,,,,,,,
653863,,Id:M;X:742;Y:732,,,,,,,
653887,,Id:M;X:744;Y:728,,,,,,,
653911,,Id:M;X:748;Y:722,,,,,,,
653935,,Id:M;X:751;Y:715,425.5,195.5,418.931818181818,210.659090909091,653880.7073,654064.0713,183.363999999943
653959,,Id:M;X:754;Y:706,,,,,,,
653983,,Id:M;X:757;Y:698,,,,,,,
654006,,Id:M;X:759;Y:688,,,,,,,
654030,,Id:M;X:760;Y:680,,,,,,,
654055,,Id:M;X:760;Y:673,,,,,,,
654079,,Id:M;X:758;Y:666,,,,,,,
654103,,Id:M;X:756;Y:660,,,,,,,
654127,,Id:M;X:756;Y:651,550.5,222.5,547.951612903226,218.774193548387,654089.0457,654346.9633,257.917599999928
654151,,Id:M;X:764;Y:645,,,,,,,
654631,,Id:M;X:764;Y:645,,,,,,,
654711,,Id:M;X:765;Y:646,,,,,,,
654734,,Id:M;X:765;Y:646,,,,,,,
654783,,Id:M;X:765;Y:648,,,,,,,
654823,,Id:M;X:765;Y:649,,,,,,,
654863,,Id:M;X:765;Y:649,,,,,,,
654903,,Id:M;X:765;Y:650,,,,,,,
654927,,Id:M;X:765;Y:650,,,,,,,
655023,,Id:M;X:765;Y:651,,,,,,,
655407,,Id:M;X:765;Y:651,,,,,,,
655439,,Id:M;X:765;Y:650,,,,,,,
655479,,Id:M;X:765;Y:650,,,,,,,
655511,,Id:M;X:765;Y:649,,,,,,,
655647,,Id:M;X:764;Y:649,,,,,,,
655670,,Id:M;X:764;Y:648,,,,,,,
655702,,Id:M;X:762;Y:648,,,,,,,
655735,,Id:M;X:762;Y:647,1136.5,210.5,1144.11542920222,219.632887239538,655546.9809,655772.0081,225.027199999895
655767,,Id:M;X:761;Y:646,,,,,,,
655798,,Id:M;X:761;Y:645,,,,,,,
655830,,Id:M;X:760;Y:645,,,,,,,
656240,,Id:M;X:759;Y:644,,,,,,,
656311,,Id:M;X:758;Y:644,,,,,,,
656456,,Id:M;X:758;Y:644,,,,,,,
656520,,Id:M;X:757;Y:643,,,,,,,
659894,,Id:M;X:757;Y:643;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
661519,,Id:M;X:757;Y:643,,,,,,,
661559,,Id:M;X:757;Y:643,961,713,979.155262332852,725.429244716055,661155.3841,661638.7201,483.336000000127
661862,,Id:M;X:757;Y:644,,,,,,,
661888,,Id:M;X:757;Y:645,,,,,,,
661903,,Id:M;X:759;Y:646;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
661910,,Id:M;X:761;Y:646,1399,709,1408.45962439215,707.434663397324,661880.4193,662122.0561,241.636799999978
661935,,Id:M;X:768;Y:649,1412.5,681.5,1408.45962439215,707.434663397324,661880.4193,662122.0561,241.636799999978
661935,,Id:M;X:768;Y:649;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
661942,,Id:M;X:771;Y:650,,,,,,,
661966,,Id:M;X:782;Y:654,,,,,,,
661966,,Id:M;X:782;Y:654;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
661974,,Id:M;X:788;Y:655,,,,,,,
661999,,Id:M;X:803;Y:658,,,,,,,
662023,,Id:M;X:821;Y:661,,,,,,,
662047,,Id:M;X:842;Y:665,,,,,,,
662071,,Id:M;X:864;Y:668,,,,,,,
662094,,Id:M;X:885;Y:672,,,,,,,
662119,,Id:M;X:907;Y:675,,,,,,,
662142,,Id:M;X:923;Y:677,,,,,,,
662167,,Id:M;X:941;Y:677,,,,,,,
662190,,Id:M;X:961;Y:677,,,,,,,
662216,,Id:M;X:989;Y:672,,,,,,,
662239,,Id:M;X:1024;Y:665,,,,,,,
662263,,Id:M;X:1065;Y:651,,,,,,,
662287,,Id:M;X:1106;Y:636,,,,,,,
662311,,Id:M;X:1148;Y:619,,,,,,,
662335,,Id:M;X:1196;Y:598,407.5,507.5,406.176470588235,507.529411764706,662297.0601,662438.7281,141.667999999947
662358,,Id:M;X:1225;Y:583,,,,,,,
662383,,Id:M;X:1252;Y:571,,,,,,,
662407,,Id:M;X:1276;Y:561,,,,,,,
662430,,Id:M;X:1292;Y:553,,,,,,,
662455,,Id:M;X:1300;Y:550,,,,,,,
662479,,Id:M;X:1304;Y:547,,,,,,,
662503,,Id:M;X:1305;Y:547,,,,,,,
662559,,Id:M;X:1305;Y:546,355,461,366.8991264395,469.903118913584,662455.3993,662722.0945,266.695200000075
662583,,Id:M;X:1306;Y:546,,,,,,,
662607,,Id:M;X:1309;Y:545,,,,,,,
662631,,Id:M;X:1315;Y:543,,,,,,,
662655,,Id:M;X:1326;Y:540,,,,,,,
662679,,Id:M;X:1350;Y:536,,,,,,,
662703,,Id:M;X:1381;Y:530,,,,,,,
662727,,Id:M;X:1419;Y:524,,,,,,,
662751,,Id:M;X:1450;Y:514,538.5,491.5,,,,,
662775,,Id:M;X:1479;Y:504,,,,,,,
662799,,Id:M;X:1506;Y:495,,,,,,,
662823,,Id:M;X:1528;Y:487,,,,,,,
662846,,Id:M;X:1548;Y:479,,,,,,,
662871,,Id:M;X:1567;Y:473,,,,,,,
662895,,Id:M;X:1581;Y:470,,,,,,,
662919,,Id:M;X:1590;Y:468,,,,,,,
662943,,Id:M;X:1592;Y:468,548,471,539.910334080761,468.517925374306,662855.4041,663105.4057,250.00159999996
662975,,Id:M;X:1592;Y:468,,,,,,,
662999,,Id:M;X:1590;Y:468,,,,,,,
663023,,Id:M;X:1589;Y:468,,,,,,,
663062,,Id:M;X:1588;Y:468,,,,,,,
663087,,Id:M;X:1588;Y:468,,,,,,,
663110,,Id:M;X:1586;Y:468,,,,,,,
663135,,Id:M;X:1585;Y:468,502,481,,,,,
663159,,Id:M;X:1584;Y:469,527.5,480.5,,,,,
663183,,Id:M;X:1584;Y:470,,,,,,,
663207,,Id:M;X:1583;Y:470,,,,,,,
663231,,Id:M;X:1582;Y:470,,,,,,,
663255,,Id:M;X:1582;Y:470,,,,,,,
663279,,Id:M;X:1581;Y:470,,,,,,,
663327,,Id:M;X:1581;Y:470,,,,,,,
663471,,Id:M;X:1580;Y:471,,,,,,,
663504,,Id:M;X:1580;Y:471,,,,,,,
663542,,Id:M;X:1579;Y:471,,,,,,,
663583,,Id:M;X:1579;Y:471,,,,,,,
663790,,Id:M;X:1578;Y:471,,,,,,,
663823,,Id:M;X:1578;Y:472,,,,,,,
664767,,Id:M;X:1577;Y:472,,,,,,,
664895,,Id:M;X:1577;Y:472,,,,,,,
664942,,Id:M;X:1576;Y:472,335.5,523.5,348.100009077293,506.750742392906,664645.6121,664995.6113,349.999199999962
664982,,Id:M;X:1576;Y:472,,,,,,,
665079,,Id:M;X:1576;Y:472,,,,,,,
665119,,Id:M;X:1575;Y:472,,,,,,,
665775,,Id:M;X:1575;Y:472;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,1603.5,446.5,1625.83333716319,429.999805628044,665687.2905,665828.9561,141.665600000066
665863,,Id:M;X:1575;Y:472;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
666087,,Id:M;X:1574;Y:472,,,,,,,
666271,,Id:M;X:1574;Y:472,,,,,,,
666295,,Id:M;X:1571;Y:473,,,,,,,
666319,,Id:M;X:1561;Y:478,,,,,,,
666342,,Id:M;X:1543;Y:490,1834.5,841.5,1860.43211642656,822.920443703147,666303.9593,666478.9585,174.999199999962
666367,,Id:M;X:1519;Y:509,,,,,,,
666391,,Id:M;X:1486;Y:531,,,,,,,
666414,,Id:M;X:1452;Y:550,,,,,,,
666439,,Id:M;X:1436;Y:558,,,,,,,
666462,,Id:M;X:1428;Y:561,,,,,,,
666487,,Id:M;X:1425;Y:562,,,,,,,
666678,,Id:M;X:1424;Y:562;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
666999,,Id:M;X:1424;Y:562,,,,,,,
667024,,Id:M;X:1424;Y:560,,,,,,,
667047,,Id:M;X:1424;Y:555,,,,,,,
667071,,Id:M;X:1425;Y:542,,,,,,,
667094,,Id:M;X:1425;Y:521,,,,,,,
667118,,Id:M;X:1425;Y:490,,,,,,,
667143,,Id:M;X:1426;Y:462,,,,,,,
667167,,Id:M;X:1427;Y:435,,,,,,,
667191,,Id:M;X:1427;Y:422,,,,,,,
667214,,Id:M;X:1427;Y:416,,,,,,,
667239,,Id:M;X:1428;Y:412,,,,,,,
667279,,Id:M;X:1428;Y:411,,,,,,,
667319,,Id:M;X:1428;Y:411,,,,,,,
667343,,Id:M;X:1424;Y:412,,,,,,,
667366,,Id:M;X:1415;Y:419,1302,370.5,1295.6075148451,368.424723590443,667337.2905,667470.6289,133.338400000008
667391,,Id:M;X:1401;Y:429,,,,,,,
667415,,Id:M;X:1388;Y:438,,,,,,,
667439,,Id:M;X:1379;Y:446,,,,,,,
667462,,Id:M;X:1374;Y:449,,,,,,,
667487,,Id:M;X:1372;Y:450,,,,,,,
667511,,Id:M;X:1371;Y:451,,,,,,,
667535,,Id:M;X:1369;Y:452,,,,,,,
667559,,Id:M;X:1368;Y:452,,,,,,,
667583,,Id:M;X:1366;Y:453,1408,399,1407.19444444444,391.416666666667,667503.9585,667653.9777,150.019199999981
667607,,Id:M;X:1361;Y:453,,,,,,,
667631,,Id:M;X:1352;Y:453,,,,,,,
667656,,Id:M;X:1340;Y:449,,,,,,,
667679,,Id:M;X:1328;Y:445,,,,,,,
667703,,Id:M;X:1318;Y:440,,,,,,,
667727,,Id:M;X:1311;Y:435,,,,,,,
667751,,Id:M;X:1307;Y:431,,,,,,,
667775,,Id:M;X:1304;Y:428,1368,370,1366.58159986234,368.976624987317,667670.6769,667828.9737,158.296799999895
667799,,Id:M;X:1303;Y:427,,,,,,,
667991,,Id:M;X:1303;Y:426,,,,,,,
668407,,Id:M;X:1303;Y:426,,,,,,,
668430,,Id:M;X:1302;Y:426,,,,,,,
668456,,Id:M;X:1301;Y:426,,,,,,,
668478,,Id:M;X:1298;Y:426,,,,,,,
668503,,Id:M;X:1297;Y:426,,,,,,,
668527,,Id:M;X:1296;Y:426,,,,,,,
668551,,Id:M;X:1294;Y:426,,,,,,,
668574,,Id:M;X:1291;Y:426,,,,,,,
668599,,Id:M;X:1287;Y:426,,,,,,,
668624,,Id:M;X:1282;Y:426,,,,,,,
668646,,Id:M;X:1276;Y:426,,,,,,,
668672,,Id:M;X:1270;Y:426,,,,,,,
668695,,Id:M;X:1264;Y:426,,,,,,,
668718,,Id:M;X:1257;Y:426,,,,,,,
668742,,Id:M;X:1254;Y:425,1183,376,1173.54388509119,391.713922924093,668612.3201,668812.3249,200.004800000112
668766,,Id:M;X:1250;Y:425,1174,418.5,1173.54388509119,391.713922924093,668612.3201,668812.3249,200.004800000112
668790,,Id:M;X:1248;Y:425,,,,,,,
668814,,Id:M;X:1247;Y:425,,,,,,,
668847,,Id:M;X:1245;Y:425,,,,,,,
668871,,Id:M;X:1244;Y:425,,,,,,,
668895,,Id:M;X:1243;Y:427,,,,,,,
668927,,Id:M;X:1243;Y:427,,,,,,,
668959,,Id:M;X:1242;Y:429,,,,,,,
668991,,Id:M;X:1242;Y:430,,,,,,,
669015,,Id:M;X:1242;Y:431,,,,,,,
669040,,Id:M;X:1243;Y:431,,,,,,,
669135,,Id:M;X:1244;Y:432,,,,,,,
670687,,Id:M;X:1245;Y:432,,,,,,,
670711,,Id:M;X:1245;Y:432,,,,,,,
670735,,Id:M;X:1247;Y:432,,,,,,,
670759,,Id:M;X:1250;Y:432,,,,,,,
670783,,Id:M;X:1254;Y:431,1773.5,374.5,1780.2380952381,369.857142857143,670745.6945,670920.6985,175.003999999957
670807,,Id:M;X:1266;Y:431,,,,,,,
670831,,Id:M;X:1284;Y:431,,,,,,,
670855,,Id:M;X:1308;Y:435,,,,,,,
670879,,Id:M;X:1344;Y:441,,,,,,,
670903,,Id:M;X:1375;Y:447,,,,,,,
670927,,Id:M;X:1406;Y:452,,,,,,,
670950,,Id:M;X:1434;Y:454,1451.5,405,,,,,
670975,,Id:M;X:1448;Y:455,1488,423.5,1484.94017661624,391.549050959058,670962.3609,671195.6657,233.304800000042
670998,,Id:M;X:1454;Y:455,,,,,,,
671055,,Id:M;X:1454;Y:455,,,,,,,
671079,,Id:M;X:1455;Y:454,,,,,,,
671103,,Id:M;X:1456;Y:451,,,,,,,
671127,,Id:M;X:1461;Y:446,,,,,,,
671151,,Id:M;X:1465;Y:441,,,,,,,
671175,,Id:M;X:1473;Y:437,1490.5,397.5,1484.94017661624,391.549050959058,670962.3609,671195.6657,233.304800000042
671199,,Id:M;X:1486;Y:435,,,,,,,
671223,,Id:M;X:1499;Y:435,,,,,,,
671247,,Id:M;X:1516;Y:435,,,,,,,
671271,,Id:M;X:1535;Y:435,,,,,,,
671295,,Id:M;X:1551;Y:435,,,,,,,
671319,,Id:M;X:1563;Y:435,,,,,,,
671343,,Id:M;X:1572;Y:435,,,,,,,
671367,,Id:M;X:1579;Y:435,,,,,,,
671390,,Id:M;X:1582;Y:433,,,,,,,
671415,,Id:M;X:1584;Y:433,,,,,,,
671655,,Id:M;X:1584;Y:432;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
671751,,Id:M;X:1584;Y:432;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
671767,,Id:M;X:1584;Y:432,,,,,,,
671791,,Id:M;X:1582;Y:432,,,,,,,
671814,,Id:M;X:1576;Y:432,,,,,,,
671839,,Id:M;X:1568;Y:433,,,,,,,
671862,,Id:M;X:1551;Y:438,,,,,,,
671887,,Id:M;X:1527;Y:448,,,,,,,
671911,,Id:M;X:1508;Y:455,,,,,,,
671935,,Id:M;X:1496;Y:462,,,,,,,
671958,,Id:M;X:1490;Y:465,1451,434,1461.99899530289,426.45268723865,671204.0017,672020.6785,816.676800000016
671990,,Id:M;X:1489;Y:466,,,,,,,
672135,,Id:M;X:1488;Y:466,,,,,,,
673447,,Id:M;X:1488;Y:466,,,,,,,
673471,,Id:M;X:1485;Y:468,,,,,,,
673495,,Id:M;X:1474;Y:476,,,,,,,
673519,,Id:M;X:1443;Y:491,,,,,,,
673543,,Id:M;X:1391;Y:516,,,,,,,
673567,,Id:M;X:1359;Y:532,,,,,,,
673591,,Id:M;X:1330;Y:548,,,,,,,
673615,,Id:M;X:1304;Y:563,,,,,,,
673639,,Id:M;X:1292;Y:572,,,,,,,
673663,,Id:M;X:1290;Y:576,,,,,,,
673727,,Id:M;X:1289;Y:577,,,,,,,
673751,,Id:M;X:1291;Y:576,,,,,,,
673775,,Id:M;X:1294;Y:573,1357,457,1344.06024539438,478.130032619308,673737.3625,674162.3745,425.011999999988
673799,,Id:M;X:1295;Y:571,,,,,,,
673823,,Id:M;X:1297;Y:570,,,,,,,
673847,,Id:M;X:1298;Y:568,,,,,,,
673871,,Id:M;X:1300;Y:566,,,,,,,
673903,,Id:M;X:1300;Y:565,,,,,,,
673991,,Id:M;X:1300;Y:564,,,,,,,
674039,,Id:M;X:1300;Y:563,,,,,,,
674070,,Id:M;X:1300;Y:562,,,,,,,
674095,,Id:M;X:1300;Y:561,,,,,,,
674119,,Id:M;X:1300;Y:559,,,,,,,
674143,,Id:M;X:1300;Y:558,,,,,,,
674167,,Id:M;X:1299;Y:557,,,,,,,
674191,,Id:M;X:1296;Y:556,,,,,,,
674215,,Id:M;X:1294;Y:555,,,,,,,
674239,,Id:M;X:1291;Y:554,,,,,,,
674262,,Id:M;X:1288;Y:552,,,,,,,
674287,,Id:M;X:1287;Y:552,,,,,,,
674311,,Id:M;X:1287;Y:552,,,,,,,
675119,,Id:M;X:1287;Y:551,1600,415.5,1558.60472403418,433.026574271018,674981.3697,675156.3713,175.001600000076
675142,,Id:M;X:1291;Y:550,,,,,,,
675167,,Id:M;X:1307;Y:543,,,,,,,
675191,,Id:M;X:1340;Y:537,,,,,,,
675214,,Id:M;X:1386;Y:529,,,,,,,
675239,,Id:M;X:1444;Y:516,,,,,,,
675263,,Id:M;X:1508;Y:502,,,,,,,
675287,,Id:M;X:1555;Y:493,,,,,,,
675311,,Id:M;X:1583;Y:489,,,,,,,
675335,,Id:M;X:1599;Y:484,,,,,,,
675359,,Id:M;X:1604;Y:479,,,,,,,
675383,,Id:M;X:1604;Y:478,,,,,,,
675407,,Id:M;X:1606;Y:475,,,,,,,
675430,,Id:M;X:1610;Y:471,,,,,,,
675455,,Id:M;X:1612;Y:469,,,,,,,
675495,,Id:M;X:1613;Y:469,,,,,,,
675519,,Id:M;X:1614;Y:469,1735,432,1726.85873944155,415.741917492118,675189.7001,675531.4057,341.705599999987
675543,,Id:M;X:1619;Y:469,,,,,,,
675567,,Id:M;X:1627;Y:471,,,,,,,
675591,,Id:M;X:1637;Y:473,,,,,,,
675615,,Id:M;X:1647;Y:474,,,,,,,
675663,,Id:M;X:1648;Y:475,,,,,,,
675687,,Id:M;X:1637;Y:476,,,,,,,
675711,,Id:M;X:1606;Y:483,,,,,,,
675736,,Id:M;X:1548;Y:493,1033.5,437.5,,,,,
675759,,Id:M;X:1454;Y:508,,,,,,,
675782,,Id:M;X:1369;Y:518,,,,,,,
675807,,Id:M;X:1295;Y:518,,,,,,,
675830,,Id:M;X:1247;Y:522,,,,,,,
675855,,Id:M;X:1224;Y:526,,,,,,,
675879,,Id:M;X:1216;Y:528,,,,,,,
675919,,Id:M;X:1216;Y:528,1009,438,994.082826394484,428.39476401319,675756.3745,676281.4161,525.041599999997
675943,,Id:M;X:1218;Y:528,,,,,,,
675967,,Id:M;X:1220;Y:528,,,,,,,
676055,,Id:M;X:1220;Y:528,,,,,,,
676079,,Id:M;X:1218;Y:528,,,,,,,
676103,,Id:M;X:1216;Y:528,,,,,,,
676127,,Id:M;X:1213;Y:528,992,416.5,994.082826394484,428.39476401319,675756.3745,676281.4161,525.041599999997
676152,,Id:M;X:1210;Y:529,979.5,417.5,994.082826394484,428.39476401319,675756.3745,676281.4161,525.041599999997
676174,,Id:M;X:1208;Y:529,,,,,,,
676247,,Id:M;X:1208;Y:529,,,,,,,
676271,,Id:M;X:1214;Y:527,,,,,,,
676295,,Id:M;X:1232;Y:520,,,,,,,
676318,,Id:M;X:1272;Y:510,,,,,,,
676342,,Id:M;X:1341;Y:495,,,,,,,
676366,,Id:M;X:1420;Y:487,,,,,,,
676390,,Id:M;X:1488;Y:487,,,,,,,
676415,,Id:M;X:1531;Y:487,,,,,,,
676438,,Id:M;X:1567;Y:486,,,,,,,
676462,,Id:M;X:1597;Y:481,,,,,,,
676487,,Id:M;X:1614;Y:478,,,,,,,
676510,,Id:M;X:1627;Y:475,1450.5,409.5,1442.16857937948,408.092410698333,676314.7361,676523.0553,208.319200000027
676535,,Id:M;X:1642;Y:472,,,,,,,
676558,,Id:M;X:1656;Y:471,,,,,,,
676582,,Id:M;X:1666;Y:468,,,,,,,
676607,,Id:M;X:1674;Y:468,,,,,,,
676630,,Id:M;X:1684;Y:467,,,,,,,
676654,,Id:M;X:1694;Y:467,,,,,,,
676678,,Id:M;X:1704;Y:466,,,,,,,
676703,,Id:M;X:1712;Y:466,,,,,,,
676726,,Id:M;X:1720;Y:466,,,,,,,
676751,,Id:M;X:1730;Y:466,,,,,,,
676775,,Id:M;X:1737;Y:466,,,,,,,
676807,,Id:M;X:1741;Y:466,,,,,,,
676991,,Id:M;X:1741;Y:466;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
677087,,Id:M;X:1741;Y:466;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
677110,,Id:M;X:1741;Y:466,1742.5,402,1760.07767465848,419.281927582953,676831.4089,677314.7417,483.332799999975
677136,,Id:M;X:1741;Y:466,1774.5,417,1760.07767465848,419.281927582953,676831.4089,677314.7417,483.332799999975
677159,,Id:M;X:1740;Y:466,,,,,,,
677183,,Id:M;X:1738;Y:467,,,,,,,
677206,,Id:M;X:1737;Y:468,,,,,,,
677230,,Id:M;X:1732;Y:471,,,,,,,
677255,,Id:M;X:1727;Y:475,,,,,,,
677278,,Id:M;X:1719;Y:479,,,,,,,
677303,,Id:M;X:1705;Y:485,,,,,,,
677326,,Id:M;X:1691;Y:491,,,,,,,
677351,,Id:M;X:1678;Y:495,,,,,,,
677375,,Id:M;X:1665;Y:499,,,,,,,
677399,,Id:M;X:1653;Y:504,,,,,,,
677407,,Id:M;X:1650;Y:505;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
677415,,Id:M;X:1648;Y:506,,,,,,,
677439,,Id:M;X:1642;Y:508,,,,,,,
677462,,Id:M;X:1637;Y:509,,,,,,,
677471,,Id:M;X:1635;Y:510;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
677479,,Id:M;X:1633;Y:510,,,,,,,
677503,,Id:M;X:1628;Y:510,,,,,,,
677520,,Id:M;X:1623;Y:510;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
677527,,Id:M;X:1622;Y:510,1845.5,361.5,1859.09641578337,371.628736160986,677373.0769,677798.0681,424.991200000048
677551,,Id:M;X:1618;Y:510,,,,,,,
677575,,Id:M;X:1616;Y:510,,,,,,,
677607,,Id:M;X:1613;Y:510,,,,,,,
677631,,Id:M;X:1612;Y:510,,,,,,,
677631,,Id:M;X:1612;Y:510;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
677639,,Id:M;X:1612;Y:510,,,,,,,
677671,,Id:M;X:1610;Y:510,,,,,,,
677703,,Id:M;X:1608;Y:510,,,,,,,
677736,,Id:M;X:1608;Y:510,1858,380,1859.09641578337,371.628736160986,677373.0769,677798.0681,424.991200000048
677769,,Id:M;X:1607;Y:510,1852.5,372.5,1859.09641578337,371.628736160986,677373.0769,677798.0681,424.991200000048
677791,,Id:M;X:1606;Y:509,,,,,,,
677830,,Id:M;X:1605;Y:509,,,,,,,
677862,,Id:M;X:1604;Y:508,,,,,,,
677887,,Id:M;X:1604;Y:507,,,,,,,
677910,,Id:M;X:1604;Y:506,1579,719,1576.24695157106,719.963153759223,677881.4177,678323.0841,441.666400000104
677952,,Id:M;X:1603;Y:506,1568,719,1576.24695157106,719.963153759223,677881.4177,678323.0841,441.666400000104
677958,,Id:M;X:1603;Y:506;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
677991,,Id:M;X:1603;Y:506;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
678007,,Id:M;X:1603;Y:506;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
678031,,Id:M;X:1603;Y:506;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
678174,,Id:M;X:1603;Y:506,,,,,,,
678230,,Id:M;X:1603;Y:505,,,,,,,
678263,,Id:M;X:1603;Y:505,,,,,,,
678367,,Id:M;X:1603;Y:504,,,,,,,
678399,,Id:M;X:1603;Y:504,,,,,,,
678495,,Id:M;X:1603;Y:503,,,,,,,
678527,,Id:M;X:1603;Y:502,1853.5,463.5,1899.24697522329,454.398886359356,678373.1169,678673.0785,299.961600000039
678550,,Id:M;X:1603;Y:502,,,,,,,
678575,,Id:M;X:1603;Y:501,,,,,,,
678614,,Id:M;X:1603;Y:500,,,,,,,
678647,,Id:M;X:1603;Y:500;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
678663,,Id:M;X:1603;Y:500,,,,,,,
678663,,Id:M;X:1603;Y:500;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
678686,,Id:M;X:1603;Y:500,1905,446.5,,,,,
678687,,Id:M;X:1603;Y:500;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
678703,,Id:M;X:1603;Y:500,,,,,,,
678711,,Id:M;X:1603;Y:500;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,1879,379.5,,,,,
678727,,Id:M;X:1604;Y:500,1893.5,389.5,1900.35998889085,398.219973302207,678714.7545,678956.4145,241.659999999916
678727,,Id:M;X:1604;Y:500;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
678766,,Id:M;X:1604;Y:500,,,,,,,
678767,,Id:M;X:1604;Y:500;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
679015,,Id:M;X:1604;Y:499,,,,,,,
679126,,Id:M;X:1604;Y:499;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
679152,,Id:M;X:1604;Y:499;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,1688,719,1728.61087833298,709.697391784321,679006.4153,679498.1009,491.685599999968
679175,,Id:M;X:1604;Y:499;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
679198,,Id:M;X:1604;Y:499;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
679230,,Id:M;X:1604;Y:499;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
679598,,Id:M;X:1604;Y:499;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,,,,,,,
679614,,Id:M;X:1604;Y:499;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,,,,,,,
679631,,Id:M;X:1604;Y:499;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,,,,,,,
679647,,Id:M;X:1604;Y:499;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,,,,,,,
679679,,Id:M;X:1604;Y:499;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,,,,,,,
679719,,Id:M;X:1604;Y:499,1163,616,1146.47222222222,619.138888888889,679548.0977,679848.1073,300.00959999999
679727,,Id:M;X:1604;Y:499;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,1147.5,616.5,1146.47222222222,619.138888888889,679548.0977,679848.1073,300.00959999999
679814,,Id:M;X:1604;Y:498,,,,,,,
679856,,Id:M;X:1604;Y:498,,,,,,,
679879,,Id:M;X:1604;Y:498,,,,,,,
679919,,Id:M;X:1604;Y:498,1499,528,1525.83380913764,504.777398720351,679889.7985,680048.1049,158.306400000001
679967,,Id:M;X:1604;Y:498,,,,,,,
680055,,Id:M;X:1604;Y:498;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,,,,,,,
680063,,Id:M;X:1604;Y:498;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,,,,,,,
680079,,Id:M;X:1604;Y:498;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,,,,,,,
680095,,Id:M;X:1604;Y:498;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,,,,,,,
680119,,Id:M;X:1604;Y:498;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,1679.5,494.5,1701.73973527928,485.447296101806,680081.4393,680381.4729,300.033599999966
680151,,Id:M;X:1604;Y:498;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,,,,,,,
680158,,Id:M;X:1603;Y:498,,,,,,,
680574,,Id:M;X:1603;Y:498,,,,,,,
680575,,Id:M;X:1603;Y:498;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,,,,,,,
