Timestamp,Corrected.Gaze.X,Corrected.Gaze.Y,Fixation.Start,Fixation.End,Fixation.Duration,Corrected.Fixation.X,Corrected.Fixation.Y
268998,1160,16922,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
269007,1160.5,16915,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
269015,1149,16937,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
269023,1138,16932,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
269031,1131,16924.5,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
269040,1135,16930,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
269048,1148,17028.5,268768.9253,269102.2773,333.351999999955,1152.43320402152,17021.156103963705
269057,1142,17023.5,268768.9253,269102.2773,333.351999999955,1152.43320402152,17021.156103963705
269065,1133,17027,268768.9253,269102.2773,333.351999999955,1152.43320402152,17021.156103963705
269073,1141,17027,268768.9253,269102.2773,333.351999999955,1152.43320402152,17021.156103963705
269081,1140.5,17025,268768.9253,269102.2773,333.351999999955,1152.43320402152,17021.156103963705
269090,1151.5,17037,268768.9253,269102.2773,333.351999999955,1152.43320402152,17021.156103963705
269098,1140,17042,268768.9253,269102.2773,333.351999999955,1152.43320402152,17021.156103963705
269107,1142,17053.5,,,,,
269115,1239.5,16954.5,,,,,
269123,1372.5,16797,,,,,
269131,1388.5,16715,,,,,
269140,1397,16641,,,,,
269148,1404,16665,,,,,
269157,1414.5,16677,269152.2573,269327.2629,175.005599999917,1406.25612153019,16652.856024911867
269165,1401,16650,269152.2573,269327.2629,175.005599999917,1406.25612153019,16652.856024911867
269173,1417,16635.5,269152.2573,269327.2629,175.005599999917,1406.25612153019,16652.856024911867
269181,1411,16634,269152.2573,269327.2629,175.005599999917,1406.25612153019,16652.856024911867
269190,1397.5,16664,269152.2573,269327.2629,175.005599999917,1406.25612153019,16652.856024911867
269198,1397,16648.5,269152.2573,269327.2629,175.005599999917,1406.25612153019,16652.856024911867
269200,,,,,,,
269207,1403.5,16647.5,269152.2573,269327.2629,175.005599999917,1406.25612153019,16652.856024911867
269215,1425,16660,269152.2573,269327.2629,175.005599999917,1406.25612153019,16652.856024911867
269223,1411.5,16654.5,269152.2573,269327.2629,175.005599999917,1406.25612153019,16652.856024911867
269231,1415,16731.5,269152.2573,269327.2629,175.005599999917,1406.25612153019,16752.856024911867
269240,1434,16752,269152.2573,269327.2629,175.005599999917,1406.25612153019,16752.856024911867
269248,1410.5,16748,269152.2573,269327.2629,175.005599999917,1406.25612153019,16752.856024911867
269257,1426,16762,269152.2573,269327.2629,175.005599999917,1406.25612153019,16752.856024911867
269265,1397.5,16735.5,269152.2573,269327.2629,175.005599999917,1406.25612153019,16752.856024911867
269273,1394.5,16747,269152.2573,269327.2629,175.005599999917,1406.25612153019,16752.856024911867
269281,1389.5,16763,269152.2573,269327.2629,175.005599999917,1406.25612153019,16752.856024911867
269290,1380.5,16725,269152.2573,269327.2629,175.005599999917,1406.25612153019,16752.856024911867
269298,1410,16751,269152.2573,269327.2629,175.005599999917,1406.25612153019,16752.856024911867
269306,1388,16787.5,269152.2573,269327.2629,175.005599999917,1406.25612153019,16752.856024911867
269311,,,,,,,
269315,1402,16751,269152.2573,269327.2629,175.005599999917,1406.25612153019,16752.856024911867
269323,1409,16742.5,269152.2573,269327.2629,175.005599999917,1406.25612153019,16752.856024911867
269331,1385.5,16767,,,,,
269340,1455,16850,,,,,
269348,1671.5,16777,,,,,
269356,1816,16746.5,,,,,
269365,1860,16736.5,269360.5861,269477.2629,116.676800000016,1841.00616378665,16738.357165486574
269373,1799.5,16746,269360.5861,269477.2629,116.676800000016,1841.00616378665,16738.357165486574
269381,1821.5,16753.5,269360.5861,269477.2629,116.676800000016,1841.00616378665,16738.357165486574
269390,1808,16731,269360.5861,269477.2629,116.676800000016,1841.00616378665,16738.357165486574
269398,1851.5,16715,269360.5861,269477.2629,116.676800000016,1841.00616378665,16738.357165486574
269406,1848,16740,269360.5861,269477.2629,116.676800000016,1841.00616378665,16738.357165486574
